formula_norm,source,n,med,lo,hi,sd,range
SrCa2TeO6,OQMD,2,3.334,3.229,3.439,0.14849242404917495,0.20999999999999996
SrCa2V2O8,OQMD,2,3.7720000000000002,3.7720000000000002,3.7720000000000002,0.0,0.0
SrCa2WO6,OQMD,4,2.865,2.821,3.2649999999999997,0.20921281031523847,0.4439999999999995
SrCa3(SnO3)4,MP,1,2.1647,2.1647,2.1647,,0.0
SrCa3Al2V2O12,OQMD,2,1.6024999999999996,1.6019999999999994,1.6029999999999998,0.0007071067811867837,0.001000000000000334
SrCa3Hf4O12,JARVIS,1,4.476,4.476,4.476,,0.0
SrCa3Hf4O12,MP,1,4.44,4.44,4.44,,0.0
SrCa3Mn3CoO12,OQMD,1,0.7610000000000001,0.7610000000000001,0.7610000000000001,,0.0
SrCa3Mn3WO12,OQMD,1,0.5189999999999997,0.5189999999999997,0.5189999999999997,,0.0
SrCa3Mn4O12,MP,1,0.284699999999999,0.284699999999999,0.284699999999999,,0.0
SrCa3MnCr3O12,OQMD,1,0.43100000000000005,0.43100000000000005,0.43100000000000005,,0.0
SrCa3Sb2O9,OQMD,1,1.7990000000000004,1.7990000000000004,1.7990000000000004,,0.0
SrCa3Ti2Mn2O12,OQMD,2,1.3085,1.3079999999999998,1.3090000000000002,0.0007071067811867837,0.001000000000000334
SrCa3Ti3WO12,OQMD,1,0.492,0.492,0.492,,0.0
SrCa3Ti4O12,JARVIS,1,2.305,2.305,2.305,,0.0
SrCa3Ti4O12,MP,1,2.17,2.17,2.17,,0.0
SrCa3Ti4O12,OQMD,1,1.9089999999999998,1.9089999999999998,1.9089999999999998,,0.0
SrCa3V2(FeO6)2,OQMD,2,0.8815000000000004,0.8810000000000002,0.8820000000000006,0.0007071067811867837,0.001000000000000334
SrCa3V2Cr2O12,OQMD,2,1.0930000000000004,1.0220000000000002,1.1640000000000006,0.10040916292848999,0.14200000000000035
SrCa3V2O9,OQMD,1,1.8419999999999996,1.8419999999999996,1.8419999999999996,,0.0
SrCa3V3CoO12,OQMD,1,1.4479999999999995,1.4479999999999995,1.4479999999999995,,0.0
SrCa3V3MoO12,OQMD,1,0.8009999999999997,0.8009999999999997,0.8009999999999997,,0.0
SrCa3V4O12,MP,1,0.8810000000000001,0.8810000000000001,0.8810000000000001,,0.0
SrCa3Zr(CoO4)3,OQMD,1,0.8500000000000001,0.8500000000000001,0.8500000000000001,,0.0
SrCa3Zr(WO4)3,OQMD,1,0.8250000000000002,0.8250000000000002,0.8250000000000002,,0.0
SrCa3Zr2Mn2O12,OQMD,2,1.9870000000000003,1.9860000000000007,1.988,0.0014142135623726253,0.0019999999999993356
SrCa3Zr2Ti2O12,OQMD,2,2.5615000000000006,2.5610000000000004,2.5620000000000003,0.0007071067811863127,0.0009999999999998899
SrCa3Zr3CoO12,OQMD,1,0.40800000000000014,0.40800000000000014,0.40800000000000014,,0.0
SrCa3Zr3CrO12,OQMD,1,1.0380000000000003,1.0380000000000003,1.0380000000000003,,0.0
SrCa3Zr3MnO12,OQMD,1,0.8200000000000003,0.8200000000000003,0.8200000000000003,,0.0
SrCa3Zr3TiO12,OQMD,1,2.854,2.854,2.854,,0.0
SrCa3Zr3WO12,OQMD,1,0.4059999999999997,0.4059999999999997,0.4059999999999997,,0.0
SrCa3Zr4O12,OQMD,1,3.579,3.579,3.579,,0.0
SrCa3ZrCr3O12,OQMD,1,0.6200000000000001,0.6200000000000001,0.6200000000000001,,0.0
SrCa3ZrTi3O12,OQMD,1,0.587,0.587,0.587,,0.0
SrCa3ZrV3O12,OQMD,1,0.835,0.835,0.835,,0.0
SrCa7Mn8O24,MP,1,0.303799999999999,0.303799999999999,0.303799999999999,,0.0
SrCaHf2O6,MP,1,4.367,4.367,4.367,,0.0
SrCaMn2O6,JARVIS,2,0.2165,0.065,0.368,0.2142533546995239,0.303
SrCaMn2O6,MP,2,0.3850499999999995,0.2086,0.561499999999999,0.2495379830807319,0.352899999999999
SrCaTi2O6,JARVIS,2,2.1705,2.048,2.293,0.17324116139070422,0.2450000000000001
SrCaTi2O6,MP,2,2.0421,1.9843000000000002,2.0999,0.08174154390516468,0.1155999999999997
SrCaV2O6,MP,1,0.7961,0.7961,0.7961,,0.0
SrCaZr2O6,MP,1,3.1592000000000002,3.1592000000000002,3.1592000000000002,,0.0
SrCd3(SnO3)4,OQMD,1,1.3949999999999996,1.3949999999999996,1.3949999999999996,,0.0
SrCe4(CuO4)3,OQMD,1,0.9709999999999999,0.9709999999999999,0.9709999999999999,,0.0
SrCeHfCoO6,OQMD,1,1.0789999999999997,1.0789999999999997,1.0789999999999997,,0.0
SrCeHfFeO6,OQMD,1,2.1599999999999997,2.1599999999999997,2.1599999999999997,,0.0
SrCeHfIrO6,OQMD,1,2.0039999999999996,2.0039999999999996,2.0039999999999996,,0.0
SrCeHfMnO6,OQMD,1,1.0729999999999995,1.0729999999999995,1.0729999999999995,,0.0
SrCeHfRhO6,OQMD,1,1.5489999999999995,1.5489999999999995,1.5489999999999995,,0.0
SrCeHfSbO6,OQMD,1,2.851,2.851,2.851,,0.0
SrCeHfTlO6,OQMD,1,2.8639999999999994,2.8639999999999994,2.8639999999999994,,0.0
SrCeMgVO6,OQMD,1,2.0980000000000003,2.0980000000000003,2.0980000000000003,,0.0
SrCeMnVO6,OQMD,1,0.758,0.758,0.758,,0.0
SrCeNbCdO6,OQMD,1,3.625,3.625,3.625,,0.0
SrCeNbCuO6,OQMD,1,1.057,1.057,1.057,,0.0
SrCeNbPtO6,OQMD,1,1.2199999999999998,1.2199999999999998,1.2199999999999998,,0.0
SrCeTaCdO6,OQMD,1,4.226999999999999,4.226999999999999,4.226999999999999,,0.0
SrCeTaCuO6,OQMD,1,1.2550000000000003,1.2550000000000003,1.2550000000000003,,0.0
SrCeTiBiO6,OQMD,1,2.226,2.226,2.226,,0.0
SrCeTiCoO6,OQMD,1,1.9399999999999995,1.9399999999999995,1.9399999999999995,,0.0
SrCeTiFeO6,OQMD,1,1.8230000000000004,1.8230000000000004,1.8230000000000004,,0.0
SrCeTiInO6,OQMD,1,3.27,3.27,3.27,,0.0
SrCeTiIrO6,OQMD,1,1.2190000000000003,1.2190000000000003,1.2190000000000003,,0.0
SrCeTiMnO6,OQMD,1,0.7459999999999996,0.7459999999999996,0.7459999999999996,,0.0
SrCeTiRhO6,OQMD,1,1.2220000000000004,1.2220000000000004,1.2220000000000004,,0.0
SrCeTiSbO6,OQMD,1,2.08,2.08,2.08,,0.0
SrCeTiTlO6,OQMD,1,2.362,2.362,2.362,,0.0
SrCeVCdO6,OQMD,1,2.236,2.236,2.236,,0.0
SrCeVCoO6,OQMD,1,1.374,1.374,1.374,,0.0
SrCeVCuO6,OQMD,1,0.45599999999999996,0.45599999999999996,0.45599999999999996,,0.0
SrCeVFeO6,OQMD,1,1.069,1.069,1.069,,0.0
SrCeVNiO6,OQMD,1,1.854,1.854,1.854,,0.0
SrCeVPtO6,OQMD,1,1.3820000000000006,1.3820000000000006,1.3820000000000006,,0.0
SrCeVZnO6,OQMD,1,2.1109999999999998,2.1109999999999998,2.1109999999999998,,0.0
SrCeZrAuO6,OQMD,1,0.41000000000000014,0.41000000000000014,0.41000000000000014,,0.0
SrCeZrBiO6,OQMD,1,3.0520000000000005,3.0520000000000005,3.0520000000000005,,0.0
SrCeZrCoO6,OQMD,1,1.0359999999999996,1.0359999999999996,1.0359999999999996,,0.0
SrCeZrFeO6,OQMD,1,2.28,2.28,2.28,,0.0
SrCeZrIrO6,OQMD,1,1.8650000000000002,1.8650000000000002,1.8650000000000002,,0.0
SrCeZrMnO6,OQMD,1,0.8259999999999996,0.8259999999999996,0.8259999999999996,,0.0
SrCeZrRhO6,OQMD,1,1.6609999999999996,1.6609999999999996,1.6609999999999996,,0.0
SrCeZrSbO6,OQMD,1,2.8289999999999997,2.8289999999999997,2.8289999999999997,,0.0
SrCeZrTlO6,OQMD,1,3.067,3.067,3.067,,0.0
SrCo(CO3)2,OQMD,1,2.6510000000000002,2.6510000000000002,2.6510000000000002,,0.0
SrCo(GeO3)2,MP,2,2.2536,2.2382,2.269,0.021778888860545777,0.03080000000000016
SrCo2(AsO4)2,AFLOW,1,2.6379,2.6379,2.6379,,0.0
SrCo2(AsO4)2,MP,4,2.3184500000000003,0.4086,2.5046,0.9898827451605906,2.096
SrCo2(AsO4)2,OQMD,1,2.297,2.297,2.297,,0.0
SrCo2(PO4)2,AFLOW,1,3.8135,3.8135,3.8135,,0.0
SrCo2(PO4)2,MP,1,3.0601,3.0601,3.0601,,0.0
SrCo2As2O7,OQMD,1,2.1930000000000005,2.1930000000000005,2.1930000000000005,,0.0
SrCo3(PtO3)4,OQMD,1,0.34699999999999953,0.34699999999999953,0.34699999999999953,,0.0
SrCo3(SnO3)4,OQMD,1,1.4480000000000004,1.4480000000000004,1.4480000000000004,,0.0
SrCoO3,OQMD,4,0.7665,0.437,0.9740000000000002,0.2222056104902245,0.5370000000000001
SrCr(BO3)2,OQMD,1,0.4720000000000002,0.4720000000000002,0.4720000000000002,,0.0
SrCr2BiO6,MP,1,0.07339999999999901,0.07339999999999901,0.07339999999999901,,0.0
SrCr3(SnO3)4,OQMD,1,0.944,0.944,0.944,,0.0
SrCr9Ga3O19,MP,1,1.967299999999999,1.967299999999999,1.967299999999999,,0.0
SrCrO3,OQMD,8,0.7715000000000001,0.4650000000000003,1.367,0.2939798037280792,0.9019999999999997
SrCu(CO3)2,OQMD,1,4.215000000000001,4.215000000000001,4.215000000000001,,0.0
SrCu(SeO3)2,AFLOW,1,1.5989,1.5989,1.5989,,0.0
SrCu(SeO3)2,MP,1,0.7134,0.7134,0.7134,,0.0
SrCu3(GeO3)4,OQMD,1,1.3860000000000006,1.3860000000000006,1.3860000000000006,,0.0
SrCu3(PtO3)4,OQMD,1,0.6550000000000002,0.6550000000000002,0.6550000000000002,,0.0
SrCu3(SnO3)4,AFLOW,1,0.6554,0.6554,0.6554,,0.0
SrCu3(SnO3)4,JARVIS,1,0.72,0.72,0.72,,0.0
SrCu3(SnO3)4,MP,1,0.45310000000000006,0.45310000000000006,0.45310000000000006,,0.0
SrDy2Al2O7,OQMD,1,4.129,4.129,4.129,,0.0
SrDyHfCoO6,OQMD,1,1.0910000000000002,1.0910000000000002,1.0910000000000002,,0.0
SrDyHfFeO6,OQMD,1,2.4690000000000003,2.4690000000000003,2.4690000000000003,,0.0
SrDyHfIrO6,OQMD,1,2.029,2.029,2.029,,0.0
SrDyHfMnO6,OQMD,1,1.0830000000000002,1.0830000000000002,1.0830000000000002,,0.0
SrDyHfRhO6,OQMD,1,1.7149999999999999,1.7149999999999999,1.7149999999999999,,0.0
SrDyHfSbO6,OQMD,1,3.2030000000000003,3.2030000000000003,3.2030000000000003,,0.0
SrDyHfTlO6,OQMD,1,2.754,2.754,2.754,,0.0
SrDyMgVO6,OQMD,1,2.281,2.281,2.281,,0.0
SrDyMnVO6,OQMD,1,0.9180000000000001,0.9180000000000001,0.9180000000000001,,0.0
SrDyNbCdO6,OQMD,1,3.508,3.508,3.508,,0.0
SrDyNbCuO6,OQMD,1,1.2180000000000004,1.2180000000000004,1.2180000000000004,,0.0
SrDyNbPtO6,OQMD,1,0.6180000000000003,0.6180000000000003,0.6180000000000003,,0.0
SrDyTaCdO6,OQMD,1,4.13,4.13,4.13,,0.0
SrDyTaCuO6,OQMD,1,1.271,1.271,1.271,,0.0
SrDyTaPdO6,OQMD,1,0.31700000000000017,0.31700000000000017,0.31700000000000017,,0.0
SrDyTiAuO6,OQMD,1,0.7469999999999999,0.7469999999999999,0.7469999999999999,,0.0
SrDyTiBiO6,OQMD,1,2.5489999999999995,2.5489999999999995,2.5489999999999995,,0.0
SrDyTiCoO6,OQMD,1,1.0740000000000003,1.0740000000000003,1.0740000000000003,,0.0
SrDyTiFeO6,OQMD,1,1.9880000000000004,1.9880000000000004,1.9880000000000004,,0.0
SrDyTiIrO6,OQMD,1,1.0679999999999996,1.0679999999999996,1.0679999999999996,,0.0
SrDyTiMnO6,OQMD,1,0.6070000000000002,0.6070000000000002,0.6070000000000002,,0.0
SrDyTiRhO6,OQMD,1,1.0699999999999994,1.0699999999999994,1.0699999999999994,,0.0
SrDyTiSbO6,OQMD,1,2.0949999999999998,2.0949999999999998,2.0949999999999998,,0.0
SrDyTiTlO6,OQMD,1,2.398,2.398,2.398,,0.0
SrDyVCdO6,OQMD,1,2.263,2.263,2.263,,0.0
SrDyVCoO6,OQMD,1,1.3809999999999998,1.3809999999999998,1.3809999999999998,,0.0
SrDyVCuO6,OQMD,1,0.6109999999999998,0.6109999999999998,0.6109999999999998,,0.0
SrDyVFeO6,OQMD,1,1.3719999999999999,1.3719999999999999,1.3719999999999999,,0.0
SrDyVNiO6,OQMD,1,2.0149999999999997,2.0149999999999997,2.0149999999999997,,0.0
SrDyVPtO6,OQMD,1,1.2279999999999998,1.2279999999999998,1.2279999999999998,,0.0
SrDyVZnO6,OQMD,1,2.128,2.128,2.128,,0.0
SrDyZrAuO6,OQMD,1,1.8689999999999998,1.8689999999999998,1.8689999999999998,,0.0
SrDyZrBiO6,OQMD,1,3.2929999999999997,3.2929999999999997,3.2929999999999997,,0.0
SrDyZrCoO6,OQMD,1,1.4619999999999997,1.4619999999999997,1.4619999999999997,,0.0
SrDyZrFeO6,OQMD,1,2.508,2.508,2.508,,0.0
SrDyZrIrO6,OQMD,1,1.6719999999999997,1.6719999999999997,1.6719999999999997,,0.0
SrDyZrMnO6,OQMD,1,0.8350000000000004,0.8350000000000004,0.8350000000000004,,0.0
SrDyZrNiO6,OQMD,1,1.048,1.048,1.048,,0.0
SrDyZrRhO6,OQMD,1,1.6719999999999997,1.6719999999999997,1.6719999999999997,,0.0
SrDyZrSbO6,OQMD,1,3.0620000000000003,3.0620000000000003,3.0620000000000003,,0.0
SrDyZrTlO6,OQMD,1,2.894,2.894,2.894,,0.0
SrErHfAuO6,OQMD,1,1.997,1.997,1.997,,0.0
SrErHfCoO6,OQMD,1,1.2560000000000002,1.2560000000000002,1.2560000000000002,,0.0
SrErHfFeO6,OQMD,1,2.478,2.478,2.478,,0.0
SrErHfIrO6,OQMD,1,2.04,2.04,2.04,,0.0
SrErHfMnO6,OQMD,1,0.774,0.774,0.774,,0.0
SrErHfRhO6,OQMD,1,1.7239999999999993,1.7239999999999993,1.7239999999999993,,0.0
SrErHfSbO6,OQMD,1,3.218,3.218,3.218,,0.0
SrErHfTlO6,OQMD,1,2.771,2.771,2.771,,0.0
SrErMgVO6,OQMD,1,2.2880000000000003,2.2880000000000003,2.2880000000000003,,0.0
SrErMnVO6,OQMD,1,0.9239999999999999,0.9239999999999999,0.9239999999999999,,0.0
SrErNbCdO6,OQMD,1,3.545,3.545,3.545,,0.0
SrErNbCuO6,OQMD,1,1.2239999999999998,1.2239999999999998,1.2239999999999998,,0.0
SrErNbPtO6,OQMD,1,0.7800000000000002,0.7800000000000002,0.7800000000000002,,0.0
SrErTaCdO6,OQMD,1,4.0009999999999994,4.0009999999999994,4.0009999999999994,,0.0
SrErTaCuO6,OQMD,1,1.2730000000000001,1.2730000000000001,1.2730000000000001,,0.0
SrErTaPdO6,OQMD,1,0.47799999999999976,0.47799999999999976,0.47799999999999976,,0.0
SrErTaPtO6,OQMD,1,0.3250000000000002,0.3250000000000002,0.3250000000000002,,0.0
SrErTiAuO6,OQMD,1,0.7520000000000002,0.7520000000000002,0.7520000000000002,,0.0
SrErTiBiO6,OQMD,1,2.4169999999999994,2.4169999999999994,2.4169999999999994,,0.0
SrErTiCoO6,OQMD,1,0.9220000000000002,0.9220000000000002,0.9220000000000002,,0.0
SrErTiFeO6,OQMD,1,2.0039999999999996,2.0039999999999996,2.0039999999999996,,0.0
SrErTiIrO6,OQMD,1,1.226,1.226,1.226,,0.0
SrErTiMnO6,OQMD,1,0.6080000000000001,0.6080000000000001,0.6080000000000001,,0.0
SrErTiRhO6,OQMD,1,1.0740000000000007,1.0740000000000007,1.0740000000000007,,0.0
SrErTiSbO6,OQMD,1,2.2540000000000004,2.2540000000000004,2.2540000000000004,,0.0
SrErTiTlO6,OQMD,1,2.408,2.408,2.408,,0.0
SrErVCdO6,OQMD,1,2.131,2.131,2.131,,0.0
SrErVCoO6,OQMD,1,1.3859999999999997,1.3859999999999997,1.3859999999999997,,0.0
SrErVCuO6,OQMD,1,0.6149999999999998,0.6149999999999998,0.6149999999999998,,0.0
SrErVFeO6,OQMD,1,1.3780000000000001,1.3780000000000001,1.3780000000000001,,0.0
SrErVNiO6,OQMD,1,2.027,2.027,2.027,,0.0
SrErVPtO6,OQMD,1,1.2349999999999994,1.2349999999999994,1.2349999999999994,,0.0
SrErVZnO6,OQMD,1,2.141,2.141,2.141,,0.0
SrErZrAuO6,OQMD,1,1.88,1.88,1.88,,0.0
SrErZrBiO6,OQMD,1,3.508,3.508,3.508,,0.0
SrErZrCoO6,OQMD,1,1.263,1.263,1.263,,0.0
SrErZrFeO6,OQMD,1,2.5180000000000002,2.5180000000000002,2.5180000000000002,,0.0
SrErZrIrO6,OQMD,1,1.6799999999999997,1.6799999999999997,1.6799999999999997,,0.0
SrErZrMnO6,OQMD,1,0.8380000000000005,0.8380000000000005,0.8380000000000005,,0.0
SrErZrRhO6,OQMD,1,1.6800000000000002,1.6800000000000002,1.6800000000000002,,0.0
SrErZrSbO6,OQMD,1,3.077,3.077,3.077,,0.0
SrErZrTlO6,OQMD,1,2.907,2.907,2.907,,0.0
SrEu2MoO6,OQMD,5,2.3500000000000005,2.184,2.4210000000000003,0.09945501495651171,0.2370000000000001
SrEu2TeO6,OQMD,4,3.5725,3.43,3.7439999999999998,0.14430147839390497,0.3139999999999996
SrEu2Ti2O7,OQMD,1,1.8939999999999997,1.8939999999999997,1.8939999999999997,,0.0
SrEu2V2O8,OQMD,2,3.893,3.893,3.893,0.0,0.0
SrEu2WO6,OQMD,5,3.0220000000000002,2.865,3.272,0.14598390322223875,0.4069999999999996
SrEu3Sb2O9,OQMD,1,1.9759999999999995,1.9759999999999995,1.9759999999999995,,0.0
SrEu3V2O9,OQMD,1,2.015,2.015,2.015,,0.0
SrEuCr2O6,OQMD,1,0.466,0.466,0.466,,0.0
SrEuHf2O6,OQMD,2,4.1805,3.922,4.439,0.36557420587344486,0.5169999999999999
SrEuTi2O6,OQMD,2,2.0415,1.897,2.186,0.2043538597629121,0.2889999999999999
SrEuZr2O6,MP,1,0.354299999999999,0.354299999999999,0.354299999999999,,0.0
SrEuZr2O6,OQMD,2,3.667,3.363,3.971,0.4299209229614211,0.6080000000000001
SrFe(CO3)2,OQMD,2,3.1630000000000003,3.1090000000000004,3.217,0.07636753236814689,0.10799999999999965
SrFe2(PO4)2,AFLOW,3,3.3768,3.374,3.4038,0.016456407060270822,0.029799999999999827
SrFe2(PO4)2,MP,1,3.8426,3.8426,3.8426,,0.0
SrFe3(SnO3)4,OQMD,1,0.7970000000000006,0.7970000000000006,0.7970000000000006,,0.0
SrGa2(GeO4)2,MP,1,3.0761,3.0761,3.0761,,0.0
SrGa2(SiO4)2,AFLOW,1,3.869,3.869,3.869,,0.0
SrGa2(SiO4)2,MP,2,3.9930000000000003,3.9438,4.0422,0.0695793072687563,0.09840000000000027
SrGa2As2O7,OQMD,1,4.123,4.123,4.123,,0.0
SrGa2B2O7,AFLOW,1,4.0216,4.0216,4.0216,,0.0
SrGa2B2O7,JARVIS,1,4.185,4.185,4.185,,0.0
SrGa2B2O7,MP,1,3.9722,3.9722,3.9722,,0.0
SrGa2B2O7,OQMD,1,4.222,4.222,4.222,,0.0
SrGa2Sb2O7,OQMD,1,3.1870000000000003,3.1870000000000003,3.1870000000000003,,0.0
SrGa2SnO6,OQMD,2,3.4555,3.405,3.5060000000000002,0.07141778489984175,0.10100000000000042
SrGd2Al2O7,AFLOW,1,3.5877,3.5877,3.5877,,0.0
SrGd2Al2O7,OQMD,1,4.027,4.027,4.027,,0.0
SrGd2Sc2O7,AFLOW,1,3.4424,3.4424,3.4424,,0.0
SrGd2Sc2O7,MP,1,2.6316,2.6316,2.6316,,0.0
SrGd2Sc2O7,OQMD,1,3.846,3.846,3.846,,0.0
SrGdHfCoO6,OQMD,1,1.2220000000000004,1.2220000000000004,1.2220000000000004,,0.0
SrGdHfFeO6,OQMD,1,2.43,2.43,2.43,,0.0
SrGdHfIrO6,OQMD,1,1.9779999999999998,1.9779999999999998,1.9779999999999998,,0.0
SrGdHfMnO6,OQMD,1,1.0599999999999996,1.0599999999999996,1.0599999999999996,,0.0
SrGdHfRhO6,OQMD,1,1.5269999999999992,1.5269999999999992,1.5269999999999992,,0.0
SrGdHfSbO6,OQMD,1,3.1470000000000002,3.1470000000000002,3.1470000000000002,,0.0
SrGdHfTlO6,OQMD,1,2.698,2.698,2.698,,0.0
SrGdMgVO6,OQMD,1,2.2270000000000003,2.2270000000000003,2.2270000000000003,,0.0
SrGdMnVO6,OQMD,1,0.8980000000000006,0.8980000000000006,0.8980000000000006,,0.0
SrGdNbCdO6,OQMD,1,3.4600000000000004,3.4600000000000004,3.4600000000000004,,0.0
SrGdNbCuO6,OQMD,1,0.8999999999999999,0.8999999999999999,0.8999999999999999,,0.0
SrGdNbPtO6,OQMD,1,0.45699999999999985,0.45699999999999985,0.45699999999999985,,0.0
SrGdTaCdO6,OQMD,1,4.211,4.211,4.211,,0.0
SrGdTaCuO6,OQMD,1,1.251,1.251,1.251,,0.0
SrGdTaPdO6,OQMD,1,0.3119999999999994,0.3119999999999994,0.3119999999999994,,0.0
SrGdTiAuO6,OQMD,1,0.879,0.879,0.879,,0.0
SrGdTiBiO6,OQMD,1,2.5150000000000006,2.5150000000000006,2.5150000000000006,,0.0
SrGdTiCoO6,OQMD,1,0.8940000000000001,0.8940000000000001,0.8940000000000001,,0.0
SrGdTiFeO6,OQMD,1,1.79,1.79,1.79,,0.0
SrGdTiIrO6,OQMD,1,1.189,1.189,1.189,,0.0
SrGdTiMnO6,OQMD,1,0.5940000000000003,0.5940000000000003,0.5940000000000003,,0.0
SrGdTiRhO6,OQMD,1,1.1899999999999995,1.1899999999999995,1.1899999999999995,,0.0
SrGdTiSbO6,OQMD,1,2.075,2.075,2.075,,0.0
SrGdTiTlO6,OQMD,1,2.498,2.498,2.498,,0.0
SrGdVCdO6,OQMD,1,2.0719999999999996,2.0719999999999996,2.0719999999999996,,0.0
SrGdVCoO6,OQMD,1,1.362,1.362,1.362,,0.0
SrGdVCuO6,OQMD,1,0.5999999999999996,0.5999999999999996,0.5999999999999996,,0.0
SrGdVFeO6,OQMD,1,1.1920000000000002,1.1920000000000002,1.1920000000000002,,0.0
SrGdVNiO6,OQMD,1,1.988,1.988,1.988,,0.0
SrGdVPtO6,OQMD,1,1.3580000000000005,1.3580000000000005,1.3580000000000005,,0.0
SrGdVZnO6,OQMD,1,2.0829999999999997,2.0829999999999997,2.0829999999999997,,0.0
SrGdZrBiO6,OQMD,1,3.248,3.248,3.248,,0.0
SrGdZrCoO6,OQMD,1,1.242,1.242,1.242,,0.0
SrGdZrFeO6,OQMD,1,2.4850000000000003,2.4850000000000003,2.4850000000000003,,0.0
SrGdZrIrO6,OQMD,1,1.8570000000000002,1.8570000000000002,1.8570000000000002,,0.0
SrGdZrMnO6,OQMD,1,0.8239999999999998,0.8239999999999998,0.8239999999999998,,0.0
SrGdZrNiO6,OQMD,1,0.8319999999999999,0.8319999999999999,0.8319999999999999,,0.0
SrGdZrRhO6,OQMD,1,1.657,1.657,1.657,,0.0
SrGdZrSbO6,OQMD,1,3.0300000000000002,3.0300000000000002,3.0300000000000002,,0.0
SrGdZrTlO6,OQMD,1,3.0639999999999996,3.0639999999999996,3.0639999999999996,,0.0
SrGe(BO3)2,OQMD,3,4.678000000000001,4.615,4.766,0.07584413842435889,0.1509999999999998
SrGe2(BO4)2,MP,1,3.813099999999999,3.813099999999999,3.813099999999999,,0.0
SrGe3As2O9,OQMD,1,0.8819999999999997,0.8819999999999997,0.8819999999999997,,0.0
SrGe3Sb2O9,OQMD,1,1.6219999999999999,1.6219999999999999,1.6219999999999999,,0.0
SrGeO3,OQMD,18,1.017,0.7719999999999998,3.673,1.2445206718308777,2.9010000000000002
SrHf(BO3)2,OQMD,1,5.458,5.458,5.458,,0.0
SrHf(CoO3)2,OQMD,1,0.6869999999999994,0.6869999999999994,0.6869999999999994,,0.0
SrHf4(CuO4)3,OQMD,1,1.4300000000000002,1.4300000000000002,1.4300000000000002,,0.0
SrHfAl2O6,OQMD,1,4.906,4.906,4.906,,0.0
SrHfO3,OQMD,19,4.284000000000001,2.285,4.877,0.774997132611183,2.5919999999999996
SrHfScAuO6,OQMD,1,2.0619999999999994,2.0619999999999994,2.0619999999999994,,0.0
SrHfScBiO6,OQMD,1,3.4929999999999994,3.4929999999999994,3.4929999999999994,,0.0
SrHfScCoO6,OQMD,1,1.271,1.271,1.271,,0.0
SrHfScFeO6,OQMD,1,2.345,2.345,2.345,,0.0
SrHfScIrO6,OQMD,1,2.1260000000000003,2.1260000000000003,2.1260000000000003,,0.0
SrHfScMnO6,OQMD,1,1.4739999999999998,1.4739999999999998,1.4739999999999998,,0.0
SrHfScNiO6,OQMD,1,1.0710000000000002,1.0710000000000002,1.0710000000000002,,0.0
SrHfScRhO6,OQMD,1,1.7039999999999997,1.7039999999999997,1.7039999999999997,,0.0
SrHfScSbO6,OQMD,1,3.2489999999999997,3.2489999999999997,3.2489999999999997,,0.0
SrHfScTlO6,OQMD,1,2.7019999999999995,2.7019999999999995,2.7019999999999995,,0.0
SrHo2Al2O7,JARVIS,1,4.143,4.143,4.143,,0.0
SrHo2Al2O7,MP,1,4.0235,4.0235,4.0235,,0.0
SrHo2Al2O7,OQMD,1,4.154,4.154,4.154,,0.0
SrHoHfCoO6,OQMD,1,1.2440000000000002,1.2440000000000002,1.2440000000000002,,0.0
SrHoHfFeO6,OQMD,1,2.3200000000000003,2.3200000000000003,2.3200000000000003,,0.0
SrHoHfIrO6,OQMD,1,2.0359999999999996,2.0359999999999996,2.0359999999999996,,0.0
SrHoHfMnO6,OQMD,1,0.9289999999999998,0.9289999999999998,0.9289999999999998,,0.0
SrHoHfRhO6,OQMD,1,1.7270000000000003,1.7270000000000003,1.7270000000000003,,0.0
SrHoHfSbO6,OQMD,1,3.3709999999999996,3.3709999999999996,3.3709999999999996,,0.0
SrHoHfTlO6,OQMD,1,2.762,2.762,2.762,,0.0
SrHoMgVO6,OQMD,1,2.2849999999999997,2.2849999999999997,2.2849999999999997,,0.0
SrHoMnVO6,OQMD,1,0.9199999999999999,0.9199999999999999,0.9199999999999999,,0.0
SrHoNbCdO6,OQMD,1,3.522,3.522,3.522,,0.0
SrHoNbPdO6,OQMD,1,0.30500000000000016,0.30500000000000016,0.30500000000000016,,0.0
SrHoTaCdO6,OQMD,1,3.9810000000000003,3.9810000000000003,3.9810000000000003,,0.0
SrHoTaCuO6,OQMD,1,1.2730000000000001,1.2730000000000001,1.2730000000000001,,0.0
SrHoTaPdO6,OQMD,1,0.3179999999999996,0.3179999999999996,0.3179999999999996,,0.0
SrHoTaPtO6,OQMD,1,0.3230000000000004,0.3230000000000004,0.3230000000000004,,0.0
SrHoTiAuO6,OQMD,1,0.899,0.899,0.899,,0.0
SrHoTiBiO6,OQMD,1,2.556,2.556,2.556,,0.0
SrHoTiCoO6,OQMD,1,0.923,0.923,0.923,,0.0
SrHoTiFeO6,OQMD,1,1.9959999999999996,1.9959999999999996,1.9959999999999996,,0.0
SrHoTiIrO6,OQMD,1,1.2229999999999999,1.2229999999999999,1.2229999999999999,,0.0
SrHoTiMnO6,OQMD,1,0.45599999999999996,0.45599999999999996,0.45599999999999996,,0.0
SrHoTiRhO6,OQMD,1,1.225,1.225,1.225,,0.0
